199992	151582,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009,3.5
201167	151589,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009,7.1
201684	151592,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009,13.6
251175	164856,383,Sulfur Dioxide (SO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2008,7.01
265322	165004,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,4.15
270915	165055,383,Sulfur Dioxide (SO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),2011,1.96
277730	165117,383,Sulfur Dioxide (SO2),Mean,ppb,CD,304,Bushwick (CD4),2012,1.25
289433	165812,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),2009,26.91
298363	165890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2010,29.44
307904	165975,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),2012,33.12
314202	166031,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,22.98
321675	166689,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2010,26.69
323555	166706,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),2010,17.48
327268	166740,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2010,11.99
331780	166781,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2011,19.48
338454	166842,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2012,12.42
350580	167540,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2008,27.75
356220	167588,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),2009,22.55
358570	167608,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2009,23.63
369991	167705,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),2011,19.08
372764	167728,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2011,22.2
373704	167736,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2011,21.02
376289	167758,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),2012,21.27
379485	167785,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2012,20.69
381365	167801,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,17.64
388462	168443,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,408,Hillcrest and Fresh Meadows (CD8),2008,12.79
388744	168445,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),2008,12.6
394290	168485,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2009,10.38
394713	168488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),2009,10.09
398520	168516,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2010,16.99
403549	168552,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2010,12.68
426156	169306,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2009,10.96
432266	169351,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2010,12.85
436590	169384,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),2010,12.05
437812	169393,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2010,10.74
441290	169418,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),2011,11.45
443593	169435,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),2011,11.06
444768	219986,386,Ozone (O3),Mean,ppb,Borough,4,Queens,2012,34.5
450267	169484,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2012,10.38
455954	169526,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2013,10.49
481287	170296,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2010,11.09
485846	170328,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),2010,10.23
485987	170329,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),2010,10.1
498207	170415,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2012,9.97
503471	170452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2012,8.06
520203	171201,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2012,3.08
522694	171565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,2008,32.54
525138	171588,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,2008,38.85
527394	171609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2009,29.31
528146	171616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,2009,26.13
530355	171637,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,2010,30.47
531013	171643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2010,33.16
531765	171650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,2010,29.53
533880	171670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,2011,23.5
544079	172106,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,2010,17.88
549578	172159,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2011,18.51
557098	172232,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,2013,29.25
559166	172591,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,2008,22.54
559401	172593,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,2008,27.13
562174	172618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,2009,26.46
567767	172668,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,2010,21.94
571997	172706,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,2011,17.34
576932	173090,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,2008,13.58
580598	173118,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,2008,14.88
582196	173130,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,2009,10.2
589669	173187,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2010,12.13
592442	173208,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2011,10.54
606260	173654,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2010,11.58
615002	173722,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2012,10.07
635447	174215,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,2011,10.27
638690	174239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2011,11.94
641134	174257,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2012,8.24
641557	174260,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,2012,9.48
650440	174680,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2009,5.59
651286	174688,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,310,Lower Manhattan,2009,2.89
663459	174808,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,2012,3.91
668817	175279,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,2008,27.65
679392	175379,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2011,25.96
680896	175393,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,2011,25.92
683105	175414,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2011,19
685455	175436,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2012,29.88
688604	175886,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,2009,22.6
699743	175993,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,2011,17.42
700448	176000,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2011,9.94
702281	176018,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,2012,16.92
706323	176057,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,2013,16.61
714266	176551,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,2009,20.13
723055	176630,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2010,14.27
723478	176634,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,2010,13.5
725264	176650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,2011,19.27
726063	176657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,2011,29.5
739223	177187,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2009,8.92
741338	177203,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,2009,11.89
742137	177209,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,2009,9.75
759386	177341,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2012,9.74
765637	177810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2009,10.37
766154	177814,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2010,11.87
770901	177851,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2010,11.68
772311	177862,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,11.54
796516	178466,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,2009,11.56
796657	178467,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,2009,10.87
801122	178500,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2010,10.88
803707	178519,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2010,9.17
812919	178587,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,2012,9.73
815457	178606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2012,7.9
825985	179361,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,2012,15.84
834116	179585,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,3,Manhattan,2012,11.85
845772	179780,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,201,Greenpoint,2015,0.3
858838	211409,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,5,Staten Island,2013,11.78
861188	211460,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,2013,1.14
863585	211483,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,105106107,South Bronx,2013,2.43
869178	211672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2014,20.87
884077	212067,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,2013,9.99
890516	212188,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2013,3.15
895028	212315,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2013,33.98
896391	212328,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,2013,24.53
902266	212552,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,2013,19.75
905932	212669,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2013,12.2
915285	212825,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2014,7.96
915755	212828,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2014,8.06
944331	213596,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),2013,17.14
948796	213634,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2013,13.98
950676	213766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2013,13.38
962520	213971,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2014,8.86
970745	214148,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2013,9.07
977184	216317,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),2012,30.16
979393	216340,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),2011,30.29
980756	216354,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),2013,30.57
982824	216375,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),2010,30.97
987712	216423,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),2010,32.53
992130	216468,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2013,29.02
996689	216520,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),2011,32.96
997535	216529,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2014,33.12
1002517	216580,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2011,32.83
1004162	216596,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2009,26.36
1004256	216597,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,33.65
1004350	216598,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,33.04
1004444	216599,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,33.94
1004538	216600,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,31.27
1004632	216601,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,32.84
1004726	216602,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),2009,27.75
1005572	216611,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,40.4
1009144	221793,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2013,30.37
1011635	221821,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,2011,29.54
1014267	221850,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,2010,33.33
1015771	221866,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,2014,31.32
1016852	221877,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,2013,29.7
1016946	221878,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,2014,30.41
1022633	221941,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,2011,33.59
1023667	221953,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,2011,25.21
1028884	222417,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,2013,30.79
1030623	222436,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,2014,29.91
1041527	222554,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2012,27.85
1042514	222564,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,2010,26.89
1044676	222588,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,2010,33.51
1137172	333985,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,2015,9.45
1142577	334026,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2014,12.55
1153105	334107,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2014,8.7
1158933	334151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,408,Jamaica,2015,9.08
1163116	334183,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2015,10.57
1184031	334336,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),2015,7.89
1185159	334344,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2014,8.6
1186898	334356,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),2014,8.51
1187039	334357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),2015,7.29
1187650	336477,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,2014,23.92
1193196	336532,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,2015,16.52
1201421	336609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2014,21.27
1205980	336651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,2014,23.07
1206309	336654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,2014,24.9
1215521	336740,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2015,19.77
1216179	336746,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,18.88
1218670	336768,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),2014,26.09
1219375	336774,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),2014,25.18
1225203	336824,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),2015,13.62
1232535	336890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,12.48
1250019	338186,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,2015,34.7
1251241	338199,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,2015,26.98
1258808	338280,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2015,30.67
1261534	405221,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,2015,0.33
1275963	405358,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,0.2
1293917	410855,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2015,7.78
1298993	410894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2015,7.6
1301296	410911,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,2015,7.95
1302847	410923,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,2015,8.14
1312670	410997,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2016,8.88
1319532	411046,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),2015,8.09
1328979	411115,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,408,Hillcrest and Fresh Meadows (CD8),2015,7.01
1329543	411119,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),2015,7.32
1332034	411137,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),2015,7.49
1332175	411138,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),2016,7.92
1342468	412093,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),2016,33.21
1344489	412113,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2016,33.44
1347497	412426,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2015,13.47
1351868	412467,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,2016,13.98
1363430	412575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,2016,13.07
1368365	412621,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2015,18.65
1368976	412627,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,2015,17.56
1381948	412743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2016,12.62
1385661	412776,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2016,14.24
1388998	412806,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2016,13.27
1390408	412818,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,13.19
1400748	518543,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2012,94.8
1402534	518553,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2012,81.9
1415459	518624,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012,9
1435810	518746,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012,43.53766932
1442155	518782,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2012,41.11208788
1452871	518839,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2012,12.39301768
1457759	518864,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012,12.08386218
1458558	518868,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012,11.37739651
1495218	547468,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2017,7.05
1505464	547546,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2017,8.11
1510540	547585,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2017,7.04
1519376	547652,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2016,8.45
1523982	547685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2016,8.09
1528212	547717,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,316,Brownsville (CD16),2017,7.62
1530233	547732,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,403,Jackson Heights (CD3),2017,7.18
1538270	549343,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2017,31.86
1538834	549349,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,2017,25.24
1539492	549356,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,2017,29.44
1549456	549748,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,2017,13.44
1553874	549790,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,2017,13.39
1564073	549886,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2017,13.02
1577327	550009,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),2017,19.97
1582920	550058,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),2017,19.04
1584565	550072,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2017,14.69
1594764	550162,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2017,9.24
1594999	550164,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2016,18.41
1596033	602693,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,2018,23.43
1597020	602703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,2018,11.69
1597443	602707,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,2017,21.29
1606937	602795,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,2018,15.77
1616713	602887,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2017,27.14
