	612172	173700,365,PM2.5,Mean,mcg per cubic meter,UHF34,105106107,South Bronx,2011,12.15
	611514	173695,365,PM2.5,Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2011,13.86
	604464	173640,365,PM2.5,Mean,mcg per cubic meter,UHF34,204,East New York,2010,11.93
	599106	173599,365,PM2.5,Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2009,10.38
	598307	173253,365,PM2.5,Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,2012,13.72
	590458	173193,365,PM2.5,Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,2011,9.88
	588625	173179,365,PM2.5,Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2010,12.29
	582703	173134,365,PM2.5,Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2009,9.45
	579178	173107,365,PM2.5,Mean,mcg per cubic meter,UHF34,304,Upper West Side,2008,14.69
	577580	173095,365,PM2.5,Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,2008,13.62
	574337	172727,375,NO2,Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,2012,18.58
	570107	172689,375,NO2,Mean,ppb,UHF34,205,Sunset Park,2011,21.09
	567099	172662,375,NO2,Mean,ppb,UHF34,301,Washington Heights,2010,25.56
	565642	172649,375,NO2,Mean,ppb,UHF34,103,Fordham - Bronx Pk,2010,22.61
	560519	172603,375,NO2,Mean,ppb,UHF34,408,Jamaica,2008,22.29
	555349	172215,375,NO2,Mean,ppb,UHF34,207,East Flatbush - Flatbush,2013,16.52
	549474	172158,375,NO2,Mean,ppb,UHF34,403,Flushing - Clearview,2011,17.42
	541484	172081,375,NO2,Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,2009,18.95
	533682	171668,375,NO2,Mean,ppb,UHF34,204,East New York,2011,24.24
	524094	171578,375,NO2,Mean,ppb,UHF34,401,Long Island City - Astoria,2008,31.39
	523013	171568,375,NO2,Mean,ppb,UHF34,206,Borough Park,2008,29.68
	516903	171169,383,SO2,Mean,ppb,UHF34,304,Upper West Side,2011,5.92
	512015	171122,383,SO2,Mean,ppb,UHF34,202,Downtown - Heights - Slope,2010,3.42
	511921	171121,383,SO2,Mean,ppb,UHF34,201,Greenpoint,2010,3.66
	510276	171105,383,SO2,Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2009,3.25
	508725	171090,383,SO2,Mean,ppb,UHF34,204,East New York,2009,2.86
	497210	170408,365,PM2.5,Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,9.75
	493262	170380,365,PM2.5,Mean,mcg per cubic meter,CD,316,Brownsville (CD16),2011,9.14
	492134	170372,365,PM2.5,Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2011,9.18
	489126	170351,365,PM2.5,Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2011,9.98
	488562	170347,365,PM2.5,Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2011,10.44
	479444	170283,365,PM2.5,Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2010,12.08
	469057	170210,365,PM2.5,Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),2008,10.7
	468493	170206,365,PM2.5,Mean,mcg per cubic meter,CD,401,Long Island City and Astoria (CD1),2008,10.69
	460879	169562,365,PM2.5,Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),2013,10.35
	445933	169452,365,PM2.5,Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2011,10.59
	439917	169408,365,PM2.5,Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2011,11.72
	439024	169402,365,PM2.5,Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2011,14.13
	431739	169347,365,PM2.5,Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2010,12.43
	423702	169288,365,PM2.5,Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2009,11.3
	418250	168658,365,PM2.5,Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2012,10.26
	417874	168656,365,PM2.5,Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),2012,10.41
	414537	168632,365,PM2.5,Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2012,11.59
	414396	168631,365,PM2.5,Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2012,12.67
	407252	168579,365,PM2.5,Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,10.97
	400155	168528,365,PM2.5,Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2010,15.05
	396442	168501,365,PM2.5,Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2009,9.58
	396301	168500,365,PM2.5,Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),2009,10.13
	375010	167747,375,NO2,Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2012,26.63
	369746	167703,375,NO2,Mean,ppb,CD,206,Belmont and East Tremont (CD6),2011,22.81
	367161	167681,375,NO2,Mean,ppb,CD,413,Queens Village (CD13),2010,19.33
	363401	167649,375,NO2,Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),2010,21.83
	348079	167519,375,NO2,Mean,ppb,CD,111,East Harlem (CD11),2008,29.83
	344319	166895,375,NO2,Mean,ppb,CD,312,Borough Park (CD12),2013,16.33
	342862	166882,375,NO2,Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),2013,14.97
	339102	166848,375,NO2,Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2012,18.52
	338679	166844,375,NO2,Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2012,18.71
	325942	166728,375,NO2,Mean,ppb,CD,404,Elmhurst and Corona (CD4),2010,21.39
	323216	166703,375,NO2,Mean,ppb,CD,209,Parkchester and Soundview (CD9),2010,19.29
	322652	166698,375,NO2,Mean,ppb,CD,204,Highbridge and Concourse (CD4),2010,24
	321242	166685,375,NO2,Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2010,26.42
	320020	166674,375,NO2,Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2009,19.99
	313064	166021,375,NO2,Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2012,25.04
	296050	165870,375,NO2,Mean,ppb,CD,202,Hunts Point and Longwood (CD2),2010,30.57
	290833	165824,375,NO2,Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2009,28.98
	289893	165816,375,NO2,Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2009,25.37
	287872	165798,375,NO2,Mean,ppb,CD,101,Financial District (CD1),2009,35.11
	285099	165773,375,NO2,Mean,ppb,CD,311,Bensonhurst (CD11),2008,27.72
	267709	165026,383,SO2,Mean,ppb,CD,413,Queens Village (CD13),2010,2.52
	267145	165021,383,SO2,Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2010,3.42
	262868	164982,383,SO2,Mean,ppb,CD,111,East Harlem (CD11),2010,6.04
	205810	151616,661,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009,4.2
	204400	151608,661,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2009,3.7
	189266	151521,659,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2009,47.4
	171453	151424,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,504,South Beach - Tottenville,2009,7.3
	157682	131559,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2009,47.4
	124077	131379,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009,19.8
	122432	131370,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009,28.2
	114348	131323,661,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005,7.9
	102222	219980,386,O3,Mean,ppb,Borough,3,Manhattan,2012,29.21
	92728	131155,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2005,17.5
	91647	131149,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005,16.1
	90754	131144,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2005,10.6
	71813	130989,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2005,3.5
	71155	130985,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2005,2.5
	63729	130945,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005,25.1
	62225	130937,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005,36.8
	61849	130935,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005,35.3
	61473	130933,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005,30.6
	61097	130931,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005,28.2
	59311	130921,650,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2005,18.5
	50898	130828,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2005,24
	49112	130818,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,404,Bayside - Little Neck,2005,26.7
	28009	164933,383,SO2,Mean,ppb,CD,209,Parkchester and Soundview (CD9),2009,3.85
	17669	130466,641,PM2.5,Number per km2,number,UHF42,304,Upper West Side,2013,11.4
	12452	130423,640,SO2,Number per km2,number,UHF42,309,Union Square - Lower East Side,2013,24.9
	1879432	649926,365,PM2.5,Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2018,7.8
	1865097	649818,365,PM2.5,Mean,mcg per cubic meter,UHF34,206,Borough Park,2018,6.93
	1855415	649743,365,PM2.5,Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,2018,10.08
	1795255	629186,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,402,West Queens,2015,3.5
	1780497	629001,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2015,16.1
	1773212	628960,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2015,34.3
	1750276	628597,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2015,20
	1744636	628567,650,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2015,9
	1740547	628545,650,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,206,Borough Park,2015,8.8
	1721606	628445,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2015,46.4
	1713287	628396,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2015,29.9
	1712629	628392,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2015,42.8
	1697495	605970,365,PM2.5,Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),2018,8.82
	1690962	605924,365,PM2.5,Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2018,7.39
	1686497	605891,365,PM2.5,Mean,mcg per cubic meter,Citywide,1,New York City,2018,7
	1679870	605840,365,PM2.5,Mean,mcg per cubic meter,UHF34,303,East Harlem,2018,7.39
	1676768	605817,365,PM2.5,Mean,mcg per cubic meter,UHF34,206,Borough Park,2018,8.17
	1669624	605762,365,PM2.5,Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2018,6.55
	1657592	605671,365,PM2.5,Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,2017,8.22
	1643069	605241,386,O3,Mean,ppb,UHF42,205,Sunset Park,2018,29.49
	1641894	605228,386,O3,Mean,ppb,Borough,4,Queens,2018,31.46
	1635079	603052,375,NO2,Mean,ppb,CD,316,Brownsville (CD16),2017,25.7
	1633810	603040,375,NO2,Mean,ppb,CD,312,Borough Park (CD12),2017,24.62
	1631977	603024,375,NO2,Mean,ppb,CD,307,Sunset Park (CD7),2018,14.48
	1630849	603014,375,NO2,Mean,ppb,CD,304,Bushwick (CD4),2018,19.47
	1624739	602961,375,NO2,Mean,ppb,CD,110,Central Harlem (CD10),2018,16.91
	1619428	602913,375,NO2,Mean,ppb,UHF34,306308,Chelsea-Village,2018,23.74
	1618582	602905,375,NO2,Mean,ppb,UHF34,409,Southeast Queens,2017,21.61
	1608806	602813,375,NO2,Mean,ppb,UHF42,410,Rockaways,2018,10.52
	1598184	602714,375,NO2,Mean,ppb,UHF42,105,Crotona -Tremont,2018,19.76
	1592826	550145,375,NO2,Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2017,17.42
	1591228	550132,375,NO2,Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2017,14.86
	1589442	550116,375,NO2,Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2016,22.83
	1586528	550089,375,NO2,Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,26.02
	1585588	550081,375,NO2,Mean,ppb,CD,307,Sunset Park (CD7),2017,14.2
	1583990	550067,375,NO2,Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2017,21.66
	1581170	550043,375,NO2,Mean,ppb,CD,206,Belmont and East Tremont (CD6),2017,20.72
	1580465	550037,375,NO2,Mean,ppb,CD,204,Highbridge and Concourse (CD4),2017,21.8
	1575530	549993,375,NO2,Mean,ppb,CD,101,Financial District (CD1),2016,30.37
	1571817	549958,375,NO2,Mean,ppb,UHF34,408,Jamaica,2017,13.67
	1569608	549937,375,NO2,Mean,ppb,UHF34,303,East Harlem,2017,18.57
	1563639	549882,375,NO2,Mean,ppb,UHF42,503,Willowbrook,2016,18.77
	1554568	549797,375,NO2,Mean,ppb,UHF42,206,Borough Park,2017,18.81
	1548599	549458,386,O3,Mean,ppb,CD,413,Queens Village (CD13),2017,31.85
	1548505	549457,386,O3,Mean,ppb,CD,412,Jamaica and Hollis (CD12),2017,31.12
	1547800	549450,386,O3,Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2017,30.29
	1547706	549449,386,O3,Mean,ppb,CD,404,Elmhurst and Corona (CD4),2017,29.18
	1547142	549443,386,O3,Mean,ppb,CD,316,Brownsville (CD16),2017,30.27
	1541972	549389,386,O3,Mean,ppb,UHF34,402,West Queens,2017,29.44
	1541596	549385,386,O3,Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2017,26.51
	1539575	549357,386,O3,Mean,ppb,UHF42,403,Flushing - Clearview,2017,30.26
	1531726	547743,365,PM2.5,Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2017,8.92
	1527167	547709,365,PM2.5,Mean,mcg per cubic meter,CD,313,Coney Island (CD13),2016,7.31
	1515652	547625,365,PM2.5,Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,8.3
	1507004	547558,365,PM2.5,Mean,mcg per cubic meter,UHF34,403,Flushing - Clearview,2017,7.27
	1494690	547464,365,PM2.5,Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2017,8.85
	1490836	547435,365,PM2.5,Mean,mcg per cubic meter,UHF42,305,Upper East Side,2017,8.85
	1489520	547425,365,PM2.5,Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,2017,9.91
	1484773	547389,365,PM2.5,Mean,mcg per cubic meter,UHF42,201,Greenpoint,2017,10.79
	1474809	518951,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012,10.40504288
	1471237	518932,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2012,44.16734968
	1435470	518744,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012,69.36355194
	1406518	518575,659,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012,28.6
	1388423	412801,375,NO2,Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2015,19.31
	1376062	412692,375,NO2,Mean,ppb,CD,112,Washington Heights and Inwood (CD12),2016,15.78
	1365675	412596,375,NO2,Mean,ppb,UHF34,211,Williamsburg - Bushwick,2016,15.94
	1362009	412562,375,NO2,Mean,ppb,UHF34,104,Pelham - Throgs Neck,2015,22.02
	1361163	412554,375,NO2,Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2016,12.99
	1357638	412520,375,NO2,Mean,ppb,UHF42,404,Bayside - Little Neck,2015,20.9
	1356792	412512,375,NO2,Mean,ppb,UHF42,401,Long Island City - Astoria,2016,16.02
	1352092	412469,375,NO2,Mean,ppb,UHF42,208,Canarsie - Flatlands,2015,20.86
	1349084	412441,375,NO2,Mean,ppb,UHF42,105,Crotona -Tremont,2015,20.37
	1342269	412091,386,O3,Mean,ppb,CD,209,Parkchester and Soundview (CD9),2016,33.25
	1335971	412023,386,O3,Mean,ppb,UHF42,402,West Queens,2016,33.12
	1335313	412016,386,O3,Mean,ppb,UHF42,305,Upper East Side,2016,30.17
	1334749	412010,386,O3,Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2016,35.62
	1325161	411087,365,PM2.5,Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2016,8.26
	1306643	410952,365,PM2.5,Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2016,7.47
	1303635	410929,365,PM2.5,Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2015,7.56
	1299123	410895,365,PM2.5,Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2016,7.77
	1298089	410887,365,PM2.5,Mean,mcg per cubic meter,UHF34,205,Sunset Park,2015,8.4
	1293389	410851,365,PM2.5,Mean,mcg per cubic meter,UHF42,501,Port Richmond,2015,7.3
	1288783	410815,365,PM2.5,Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,2015,9.02
	1284365	410782,365,PM2.5,Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,2015,7.11
	1283566	410776,365,PM2.5,Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,2015,7.64
	1279383	410744,365,PM2.5,Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2015,8.07
	1276187	405360,383,SO2,Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2015,0.12
	1273602	405336,383,SO2,Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,0.16
	1268197	405286,383,SO2,Mean,ppb,UHF34,304,Upper West Side,2015,0.44
	1268103	405285,383,SO2,Mean,ppb,UHF34,303,East Harlem,2015,0.3
	1264484	405250,383,SO2,Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2015,0.4
	1259032	338282,386,O3,Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,31.77
	1256729	338259,386,O3,Mean,ppb,CD,111,East Harlem (CD11),2015,29.61
	1253016	338219,386,O3,Mean,ppb,UHF34,202,Downtown - Heights - Slope,2015,29.76
	1246248	337866,383,SO2,Mean,ppb,CD,317,East Flatbush (CD17),2014,0.48
	1234028	337750,383,SO2,Mean,ppb,UHF42,102,Northeast Bronx,2014,1.11
	1227636	336847,375,NO2,Mean,ppb,CD,401,Long Island City and Astoria (CD1),2015,20.65
	1221244	336790,375,NO2,Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),2015,18.97
	1213489	336721,375,NO2,Mean,ppb,CD,101,Financial District (CD1),2015,26.7
	1211891	336706,375,NO2,Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2015,17.89
	1209682	336685,375,NO2,Mean,ppb,UHF34,407,Southwest Queens,2015,18.68
	1208930	336678,375,NO2,Mean,ppb,UHF34,402,West Queens,2014,26.21
	1208836	336677,375,NO2,Mean,ppb,UHF34,402,West Queens,2015,16.3
	1208084	336670,375,NO2,Mean,ppb,UHF34,304,Upper West Side,2015,23.86
	1206768	336658,375,NO2,Mean,ppb,UHF34,211,Williamsburg - Bushwick,2015,21.27
	1205546	336647,375,NO2,Mean,ppb,UHF34,207,East Flatbush - Flatbush,2015,14.54
	1202162	336616,375,NO2,Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2015,17.82
	1198637	336582,375,NO2,Mean,ppb,UHF42,403,Flushing - Clearview,2014,24.01
	1194642	336545,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2015,17.27
	1192668	336527,375,NO2,Mean,ppb,UHF42,206,Borough Park,2015,14.55
	1173821	334260,365,PM2.5,Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),2014,10.03
	1164374	334192,365,PM2.5,Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2015,10.91
	1159909	334159,365,PM2.5,Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,2015,10.91
	1148676	334073,365,PM2.5,Mean,mcg per cubic meter,UHF42,503,Willowbrook,2015,8.94
	1147031	334060,365,PM2.5,Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2015,7.9
	1143553	334033,365,PM2.5,Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,2015,10.54
	1142989	334029,365,PM2.5,Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,2014,11.01
	1141908	334021,365,PM2.5,Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,2015,11.39
	1134764	333967,365,PM2.5,Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,2015,9.6
	1133213	333955,365,PM2.5,Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2015,9.13
	1047579	222621,386,O3,Mean,ppb,UHF42,409,Southeast Queens,2013,31.79
	1043537	222575,386,O3,Mean,ppb,UHF42,402,West Queens,2009,25.7
	1041140	222550,386,O3,Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2014,22.89
	1040294	222541,386,O3,Mean,ppb,UHF42,306,Chelsea - Clinton,2011,24.2
	1034184	222475,386,O3,Mean,ppb,UHF42,206,Borough Park,2011,32.7
	1031787	222449,386,O3,Mean,ppb,UHF42,202,Downtown - Heights - Slope,2009,23.08
	1029155	222420,386,O3,Mean,ppb,UHF42,104,Pelham - Throgs Neck,2010,34.31
	1017311	221882,386,O3,Mean,ppb,UHF34,301,Washington Heights,2012,32.66
	1016371	221872,386,O3,Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2014,32.61
	1000814	216563,386,O3,Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2012,32.45
	991179	216458,386,O3,Mean,ppb,CD,307,Sunset Park (CD7),2009,24.49
	982719	216374,386,O3,Mean,ppb,CD,205,Fordham and University Heights (CD5),2009,22.21
	981544	216362,386,O3,Mean,ppb,CD,203,Morrisania and Crotona (CD3),2009,23.39
	978771	216333,386,O3,Mean,ppb,CD,110,Central Harlem (CD10),2010,29.84
	970076	214143,365,PM2.5,Mean,mcg per cubic meter,CD,312,Borough Park (CD12),2013,8.89
	967773	214127,365,PM2.5,Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2013,9
	961334	213962,365,PM2.5,Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2014,9.02
	959031	213945,365,PM2.5,Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2014,8.94
	958373	213940,365,PM2.5,Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2014,9.05
	939808	213438,375,NO2,Mean,ppb,CD,315,Sheepshead Bay (CD15),2014,12.07
	923358	213054,383,SO2,Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,2.88
	921713	212956,365,PM2.5,Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2013,8.02
	919598	212941,365,PM2.5,Mean,mcg per cubic meter,UHF42,304,Upper West Side,2013,10.42
	916355	212833,365,PM2.5,Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2014,7.89
	898683	212434,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2014,17.09
	896192	212326,375,NO2,Mean,ppb,UHF42,409,Southeast Queens,2013,25.34
	896098	212325,375,NO2,Mean,ppb,UHF42,408,Jamaica,2013,26.89
	894171	212307,375,NO2,Mean,ppb,UHF42,211,Williamsburg - Bushwick,2013,29.79
	892150	212204,383,SO2,Mean,ppb,UHF42,503,Willowbrook,2013,0.88
	879836	211966,365,PM2.5,Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,2014,8.97
	877768	211882,365,PM2.5,Mean,mcg per cubic meter,UHF34,408,Jamaica,2013,10.93
	867099	211584,375,NO2,Mean,ppb,UHF34,503504,Southern SI,2013,21.06
	852623	179837,641,PM2.5,Number per km2,number,UHF42,202,Downtown - Heights - Slope,2015,0.2
	850884	179823,641,PM2.5,Number per km2,number,UHF42,205,Sunset Park,2015,0.1
	849004	179807,640,SO2,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2015,41.5
	831050	179509,365,PM2.5,Mean,mcg per cubic meter,Borough,2,Brooklyn,2011,9.17
	826632	179418,375,NO2,Mean,ppb,Borough,1,Bronx,2008,24.52
	820381	179201,383,SO2,Mean,ppb,Borough,4,Queens,2009,2.82
	810323	178568,365,PM2.5,Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2012,8.73
	809524	178562,365,PM2.5,Mean,mcg per cubic meter,UHF42,410,Rockaways,2011,7.36
	791382	178428,365,PM2.5,Mean,mcg per cubic meter,UHF42,402,West Queens,2008,10.99
	784097	177954,365,PM2.5,Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2013,12.2
	783063	177946,365,PM2.5,Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2013,10.32
	771924	177859,365,PM2.5,Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2011,10.67
	755427	177311,365,PM2.5,Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,2012,12.08
	740810	177199,365,PM2.5,Mean,mcg per cubic meter,UHF42,301,Washington Heights,2009,12.05
	716840	176574,375,NO2,Mean,ppb,UHF42,306,Chelsea - Clinton,2009,36.03
	703868	176033,375,NO2,Mean,ppb,UHF42,401,Long Island City - Astoria,2012,18.77
	697664	175973,375,NO2,Mean,ppb,UHF42,204,East New York,2011,18.06
	688499	175885,375,NO2,Mean,ppb,UHF42,107,Hunts Point - Mott Haven,2009,23
	685350	175435,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2012,27.68
	675997	175347,375,NO2,Mean,ppb,UHF42,208,Canarsie - Flatlands,2010,26.24
	674305	175331,375,NO2,Mean,ppb,UHF42,503,Willowbrook,2009,19.5
	664999	174823,383,SO2,Mean,ppb,UHF42,409,Southeast Queens,2012,0.6
	660957	174783,383,SO2,Mean,ppb,UHF42,501,Port Richmond,2011,1.04
